student,currProb,course,session,priorTutorAction,reward,Level,probDiff
00a5-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,4,1
00a5-F14,4.1.3.0,226-001-BARNES-F14,1,PS,160.5357143,4,1
00a5-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0,5,1
00a5-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,5,1
00a5-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-42.06681476,5,1
00a5-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0,6,1
00a5-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0,6,1
00a5-F14,6.1.3.0,226-001-BARNES-F14,1,PS,-57.90815186,6,1
00a8-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,0
00a8-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0,1,0
00a8-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0,1,0
00a8-F14,1.0.4.0,226-001-BARNES-F14,4,PS,-17.76315789,1,0
00a8-F14,2.1.1.0,226-001-BARNES-F14,4,WE,0,2,1
00a8-F14,2.1.2.0,226-001-BARNES-F14,4,PS,0,2,1
00a8-F14,2.1.3.0,226-001-BARNES-F14,4,PS,85.49425033,2,1
00a8-F14,3.1.1.0,226-001-BARNES-F14,4,PS,0,3,1
00a8-F14,3.1.2.0,226-001-BARNES-F14,4,WE,0,3,1
00a8-F14,3.1.3.0,226-001-BARNES-F14,4,PS,22.75434446,3,1
00a8-F14,4.1.1.0,226-001-BARNES-F14,4,PS,0,4,1
00a8-F14,4.1.2.0,226-001-BARNES-F14,4,WE,0,4,1
00a8-F14,4.1.3.0,226-001-BARNES-F14,4,PS,-29.94972261,4,1
00a8-F14,5.1.1.0,226-001-BARNES-F14,4,WE,0,5,1
00a8-F14,5.1.2.0,226-001-BARNES-F14,4,PS,0,5,1
00a8-F14,5.1.3.0,226-001-BARNES-F14,4,PS,-12.40174299,5,1
00a8-F14,6.1.1.0,226-001-BARNES-F14,4,WE,0,6,1
00a8-F14,6.1.2.0,226-001-BARNES-F14,4,WE,0,6,1
00a8-F14,6.1.3.0,226-001-BARNES-F14,4,PS,-107.1993919,6,1
00af-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
00af-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,0
00af-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,1,0
00af-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-85.52631579,1,0
00af-F14,2.-1.1.0,226-001-BARNES-F14,1,PS,0,2,-1
00af-F14,2.-1.2.0,226-001-BARNES-F14,1,WE,0,2,-1
00af-F14,2.-1.3.0,226-001-BARNES-F14,1,PS,0,2,-1
00af-F14,2.-1.4.0,226-001-BARNES-F14,1,PS,-14.47368421,2,-1
00af-F14,3.-1.1.0,226-001-BARNES-F14,1,WE,0,3,-1
00af-F14,3.-1.2.0,226-001-BARNES-F14,1,WE,0,3,-1
00af-F14,3.-1.3.0,226-001-BARNES-F14,1,PS,0,3,-1
00af-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,3,-1
00af-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0,4,1
00af-F14,4.1.2.0,226-001-BARNES-F14,1,PS,0,4,1
00af-F14,4.1.3.0,226-001-BARNES-F14,1,PS,0,4,1
00af-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0,4,-1
00af-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,0,4,-1
00af-F14,4.-1.4.1,226-001-BARNES-F14,2,PS,0,4,-1
00af-F14,4.-1.4.0,226-001-BARNES-F14,3,PS,0,4,-1
00af-F14,5.-1.1.0,226-001-BARNES-F14,3,PS,0,5,-1
00af-F14,5.-1.2.0,226-001-BARNES-F14,3,PS,0,5,-1
00af-F14,5.-1.2.1,226-001-BARNES-F14,3,PS,0,5,-1
00af-F14,5.-1.3.0,226-001-BARNES-F14,3,WE,0,5,-1
00af-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,5,-1
00af-F14,6.-1.1.0,226-001-BARNES-F14,3,WE,0,6,-1
00af-F14,6.-1.2.0,226-001-BARNES-F14,3,PS,0,6,-1
00af-F14,6.-1.3.0,226-001-BARNES-F14,4,WE,0,6,-1
00af-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0,6,-1
00af-F14,6.-1.4.1,226-001-BARNES-F14,5,PS,0,6,-1
00af-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,0,6,-1
00b1-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
00b1-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,0
00b1-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,1,0
00b1-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.78947368,1,0
00b1-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0,2,1
00b1-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,2,1
00b1-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.94161875,2,1
00b1-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0,3,1
00b1-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0,3,1
00b1-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-108.3136167,3,1
00b1-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0,4,1
00b1-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,4,1
00b1-F14,4.1.3.0,226-001-BARNES-F14,2,PS,129.6896671,4,1
00b1-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0,5,1
00b1-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0,5,1
00b1-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-27.57604238,5,1
00b1-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0,6,1
00b1-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0,6,1
00b1-F14,6.1.3.0,226-001-BARNES-F14,2,PS,38.46889952,6,1
00b2-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,0
00b2-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,1,0
00b2-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0,1,0
00b2-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0,1,0
00b2-F14,1.0.1.0,226-001-BARNES-F14,2,PS,0,1,0
00b2-F14,1.0.2.0,226-001-BARNES-F14,2,PS,-93.42105263,1,0
00b2-F14,2.-1.1.0,226-001-BARNES-F14,2,PS,0,2,-1
00b2-F14,2.-1.2.0,226-001-BARNES-F14,2,WE,0,2,-1
00b2-F14,2.-1.3.0,226-001-BARNES-F14,2,WE,0,2,-1
00b2-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,0,2,-1
00b2-F14,2.-1.4.1,226-001-BARNES-F14,2,PS,-6.578947368,2,-1
00b2-F14,3.-1.1.0,226-001-BARNES-F14,2,PS,0,3,-1
00b2-F14,3.-1.2.0,226-001-BARNES-F14,2,PS,0,3,-1
00b2-F14,3.-1.2.1,226-001-BARNES-F14,2,PS,0,3,-1
00b2-F14,3.-1.3.0,226-001-BARNES-F14,2,WE,0,3,-1
00b2-F14,3.-1.4.0,226-001-BARNES-F14,2,PS,0,3,-1
00b2-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0,4,1
00b2-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0,4,1
00b2-F14,4.1.3.0,226-001-BARNES-F14,3,PS,0,4,1
00b2-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0,4,1
00b2-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0,4,1
00b2-F14,4.1.3.0,226-001-BARNES-F14,3,PS,65.89285714,4,1
00b2-F14,5.-1.1.0,226-001-BARNES-F14,3,WE,0,5,-1
00b2-F14,5.-1.2.0,226-001-BARNES-F14,3,PS,0,5,-1
00b2-F14,5.-1.3.0,226-001-BARNES-F14,3,WE,0,5,-1
00b2-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,5,-1
00b2-F14,5.-1.4.1,226-001-BARNES-F14,4,PS,0,5,-1
00b2-F14,5.-1.4.0,226-001-BARNES-F14,4,PS,-65.89285714,5,-1
00b2-F14,6.1.1.0,226-001-BARNES-F14,4,PS,0,6,1
00b2-F14,6.1.2.0,226-001-BARNES-F14,4,WE,0,6,1
00b2-F14,6.1.3.0,226-001-BARNES-F14,4,PS,0,6,1
00b2-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0,6,-1
00b2-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0,6,-1
00b2-F14,6.-1.3.0,226-001-BARNES-F14,4,PS,107.5675676,6,-1
00b4-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
00b4-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,0
00b4-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0,1,0
00b4-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-82.89473684,1,0
00b4-F14,2.1.1.0,226-001-BARNES-F14,4,WE,0,2,1
00b4-F14,2.1.2.0,226-001-BARNES-F14,4,WE,0,2,1
00b4-F14,2.1.3.0,226-001-BARNES-F14,4,PS,56.50818222,2,1
00b4-F14,3.1.1.0,226-001-BARNES-F14,4,WE,0,3,1
00b4-F14,3.1.2.0,226-001-BARNES-F14,4,PS,0,3,1
00b4-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-21.96295994,3,1
00b4-F14,4.1.1.0,226-001-BARNES-F14,4,WE,0,4,1
00b4-F14,4.1.2.0,226-001-BARNES-F14,4,PS,0,4,1
00b4-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,0,4,-1
00b4-F14,4.-1.3.1,226-001-BARNES-F14,4,PS,0,4,-1
00b4-F14,4.-1.2.0,226-001-BARNES-F14,4,PS,0,4,-1
00b4-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,0,4,-1
00b4-F14,4.-1.3.1,226-001-BARNES-F14,4,PS,0,4,-1
00b4-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,0,4,-1
00b4-F14,4.-1.3.1,226-001-BARNES-F14,4,PS,0,4,-1
00b4-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,0,4,-1
00b4-F14,4.-1.3.1,226-001-BARNES-F14,4,PS,0,4,-1
00b4-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,0,4,-1
00b4-F14,4.-1.3.1,226-001-BARNES-F14,4,PS,0,4,-1
00b4-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,0,4,-1
00b4-F14,4.-1.3.1,226-001-BARNES-F14,4,PS,0,4,-1
00b4-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,0,4,-1
00b4-F14,4.-1.3.1,226-001-BARNES-F14,4,PS,0,4,-1
00b4-F14,4.-1.4.0,226-001-BARNES-F14,4,PS,-8.79334258,4,-1
00b4-F14,5.1.1.0,226-001-BARNES-F14,4,WE,0,5,1
00b4-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0,5,1
00b4-F14,5.1.3.0,226-001-BARNES-F14,4,PS,0,5,1
00b4-F14,5.-1.3.0,226-001-BARNES-F14,4,PS,0,5,-1
00b4-F14,5.-1.4.0,226-001-BARNES-F14,4,PS,72.14285714,5,-1
00b4-F14,6.1.1.0,226-001-BARNES-F14,4,WE,0,6,1
00b4-F14,6.1.2.0,226-001-BARNES-F14,4,PS,0,6,1
00b4-F14,6.-1.2.0,226-001-BARNES-F14,4,PS,0,6,-1
00b4-F14,6.-1.3.0,226-001-BARNES-F14,4,PS,0,6,-1
00b4-F14,6.-1.3.1,226-001-BARNES-F14,4,PS,0,6,-1
00b4-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0,6,-1
00b4-F14,6.-1.3.0,226-001-BARNES-F14,4,PS,0,6,-1
00b4-F14,6.-1.3.1,226-001-BARNES-F14,4,PS,-115,6,-1
00b6-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
00b6-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,1,0
00b6-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,1,0
00b6-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.973684211,1,0
00b6-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,2,1
00b6-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0,2,1
00b6-F14,2.1.3.0,226-001-BARNES-F14,2,PS,0,2,1
00b6-F14,2.1.2.0,226-001-BARNES-F14,2,PS,0,2,1
00b6-F14,2.-1.2.0,226-001-BARNES-F14,2,PS,0,2,-1
00b6-F14,2.-1.2.1,226-001-BARNES-F14,2,PS,0,2,-1
00b6-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,-71.65110357,2,-1
00b6-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0,3,1
00b6-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0,3,1
00b6-F14,3.1.3.0,226-001-BARNES-F14,2,PS,0,3,1
00b6-F14,3.1.2.0,226-001-BARNES-F14,2,PS,69.87159411,3,1
00b6-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0,4,1
00b6-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,4,1
00b6-F14,4.1.3.0,226-001-BARNES-F14,2,PS,0,4,1
00b6-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0,4,-1
00b6-F14,4.-1.3.1,226-001-BARNES-F14,2,PS,0,4,-1
00b6-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,-100.1941748,4,-1
00b6-F14,5.1.1.0,226-001-BARNES-F14,2,WE,0,5,1
00b6-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0,5,1
00b6-F14,5.1.3.0,226-001-BARNES-F14,2,PS,60.09569378,5,1
00b6-F14,6.-1.1.0,226-001-BARNES-F14,2,WE,0,6,-1
00b6-F14,6.-1.2.0,226-001-BARNES-F14,2,WE,0,6,-1
00b6-F14,6.-1.3.0,226-001-BARNES-F14,2,PS,0,6,-1
00b6-F14,6.-1.4.0,226-001-BARNES-F14,2,PS,-6.582180266,6,-1
00b7-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
00b7-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,1,0
00b7-F14,1.0.3.0,226-001-BARNES-F14,11,PS,0,1,0
00b7-F14,1.0.4.0,226-001-BARNES-F14,11,PS,40.78947368,1,0
00b7-F14,2.1.1.0,226-001-BARNES-F14,12,PS,0,2,1
00b7-F14,2.1.2.0,226-001-BARNES-F14,12,WE,0,2,1
00b7-F14,2.1.3.0,226-001-BARNES-F14,12,PS,-48.68863335,2,1
00b7-F14,3.1.1.0,226-001-BARNES-F14,12,PS,0,3,1
00b7-F14,3.1.2.0,226-001-BARNES-F14,15,WE,0,3,1
00b7-F14,3.1.3.0,226-001-BARNES-F14,15,PS,0,3,1
00b7-F14,3.1.1.0,226-001-BARNES-F14,15,PS,0,3,1
00b7-F14,3.-1.1.0,226-001-BARNES-F14,15,PS,0,3,-1
00b7-F14,3.-1.4.0,226-001-BARNES-F14,15,PS,-2.650290886,3,-1
00b7-F14,4.1.1.0,226-001-BARNES-F14,15,PS,0,4,1
00b7-F14,4.1.2.0,226-001-BARNES-F14,15,WE,0,4,1
00b7-F14,4.1.3.0,226-001-BARNES-F14,15,PS,-8.379120879,4,1
00b7-F14,5.1.1.0,226-001-BARNES-F14,15,WE,0,5,1
00b7-F14,5.1.2.0,226-001-BARNES-F14,16,WE,0,5,1
00b7-F14,5.1.3.0,226-001-BARNES-F14,16,PS,-31.50205058,5,1
00b7-F14,6.1.1.0,226-001-BARNES-F14,16,WE,0,6,1
00b7-F14,6.1.2.0,226-001-BARNES-F14,17,WE,0,6,1
00b7-F14,6.1.3.0,226-001-BARNES-F14,17,PS,0,6,1
00b7-F14,6.-1.3.0,226-001-BARNES-F14,17,PS,0,6,-1
00b7-F14,6.-1.3.1,226-001-BARNES-F14,17,PS,0,6,-1
00b7-F14,6.-1.4.0,226-001-BARNES-F14,18,PS,0,6,-1
00b7-F14,6.-1.4.1,226-001-BARNES-F14,18,PS,0,6,-1
00b7-F14,6.-1.3.0,226-001-BARNES-F14,18,PS,0,6,-1
00b7-F14,6.-1.3.1,226-001-BARNES-F14,18,PS,0,6,-1
00b7-F14,6.-1.4.0,226-001-BARNES-F14,18,PS,0,6,-1
00b7-F14,6.-1.4.1,226-001-BARNES-F14,18,PS,0,6,-1
00b7-F14,6.-1.3.1,226-001-BARNES-F14,19,PS,0,6,-1
00b7-F14,6.-1.4.0,226-001-BARNES-F14,19,PS,0,6,-1
00b7-F14,6.-1.4.0,226-001-BARNES-F14,19,PS,57.99818958,6,-1
00b8-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
00b8-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0,1,0
00b8-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0,1,0
00b8-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-43.42105263,1,0
00b8-F14,2.1.1.0,226-001-BARNES-F14,3,WE,0,2,1
00b8-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0,2,1
00b8-F14,2.1.3.0,226-001-BARNES-F14,3,PS,19.55550641,2,1
00b8-F14,3.1.1.0,226-001-BARNES-F14,3,WE,0,3,1
00b8-F14,3.1.2.0,226-001-BARNES-F14,3,PS,0,3,1
00b8-F14,3.1.3.0,226-001-BARNES-F14,3,PS,0,3,1
00b8-F14,3.-1.3.0,226-001-BARNES-F14,4,PS,0,3,-1
00b8-F14,3.-1.4.0,226-001-BARNES-F14,4,PS,0,3,-1
00b8-F14,3.-1.4.1,226-001-BARNES-F14,4,PS,0,3,-1
00b8-F14,3.-1.3.0,226-001-BARNES-F14,4,PS,0,3,-1
00b8-F14,3.-1.3.1,226-001-BARNES-F14,4,PS,0,3,-1
00b8-F14,3.-1.4.0,226-001-BARNES-F14,4,PS,-17.4531351,3,-1
00b8-F14,4.1.1.0,226-001-BARNES-F14,4,WE,0,4,1
00b8-F14,4.1.2.0,226-001-BARNES-F14,4,PS,0,4,1
00b8-F14,4.1.3.0,226-001-BARNES-F14,4,PS,0,4,1
00b8-F14,4.-1.4.0,226-001-BARNES-F14,4,PS,0,4,-1
00b8-F14,4.-1.3.1,226-001-BARNES-F14,4,PS,-58.68131868,4,-1
00b8-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0,5,1
00b8-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0,5,1
00b8-F14,5.1.3.0,226-001-BARNES-F14,4,PS,0,5,1
00b8-F14,5.-1.3.0,226-001-BARNES-F14,4,PS,0,5,-1
00b8-F14,5.-1.4.1,226-001-BARNES-F14,4,PS,0,5,-1
00b8-F14,5.-1.4.1,226-001-BARNES-F14,4,PS,0,5,-1
00b8-F14,5.-1.4.0,226-001-BARNES-F14,4,PS,0,5,-1
00b8-F14,6.1.1.0,226-001-BARNES-F14,4,WE,0,6,1
00b8-F14,6.1.2.0,226-001-BARNES-F14,4,PS,0,6,1
00b8-F14,6.1.3.0,226-001-BARNES-F14,4,PS,193.271028,6,1
00b9-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
00b9-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0,1,0
00b9-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,1,0
00b9-F14,1.0.4.0,226-001-BARNES-F14,10,PS,1.973684211,1,0
00b9-F14,2.1.1.0,226-001-BARNES-F14,10,WE,0,2,1
00b9-F14,2.1.2.0,226-001-BARNES-F14,10,WE,0,2,1
00b9-F14,2.1.3.0,226-001-BARNES-F14,10,PS,-25.83923043,2,1
00b9-F14,3.1.1.0,226-001-BARNES-F14,10,WE,0,3,1
00b9-F14,3.1.2.0,226-001-BARNES-F14,10,PS,0,3,1
00b9-F14,3.1.3.0,226-001-BARNES-F14,10,PS,114.3509831,3,1
00b9-F14,4.1.1.0,226-001-BARNES-F14,10,PS,0,4,1
00b9-F14,4.1.2.0,226-001-BARNES-F14,10,WE,0,4,1
00b9-F14,4.1.3.0,226-001-BARNES-F14,10,PS,-44.23543689,4,1
00b9-F14,5.1.1.0,226-001-BARNES-F14,10,WE,0,5,1
00b9-F14,5.1.2.0,226-001-BARNES-F14,10,PS,0,5,1
00b9-F14,5.1.3.0,226-001-BARNES-F14,10,PS,34.41985646,5,1
00b9-F14,6.1.1.0,226-001-BARNES-F14,10,PS,0,6,1
00b9-F14,6.1.2.0,226-001-BARNES-F14,10,WE,0,6,1
00b9-F14,6.1.3.0,226-001-BARNES-F14,10,PS,19.33014354,6,1
00bf-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,0
00bf-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,1,0
00bf-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,1,0
00bf-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-58.55263158,1,0
00bf-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,2,1
00bf-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0,2,1
00bf-F14,2.1.3.0,226-001-BARNES-F14,2,PS,13.678682,2,1
00bf-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0,3,1
00bf-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0,3,1
00bf-F14,3.1.3.0,226-001-BARNES-F14,2,PS,10.11666803,3,1
00bf-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0,4,1
00bf-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0,4,1
00bf-F14,4.1.3.0,226-001-BARNES-F14,2,PS,108.685853,4,1
00bf-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0,5,1
00bf-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0,5,1
00bf-F14,5.1.3.0,226-001-BARNES-F14,2,PS,26.07142857,5,1
00bf-F14,6.1.1.0,226-001-BARNES-F14,2,PS,0,6,1
00bf-F14,6.1.2.0,226-001-BARNES-F14,2,WE,0,6,1
00bf-F14,6.1.3.0,226-001-BARNES-F14,2,PS,-78.69158879,6,1
00c0-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
00c0-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,0
00c0-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,1,0
00c0-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0,1,0
00c0-F14,1.0.3.0,226-001-BARNES-F14,1,PS,40.78947368,1,0
00c0-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,2,1
00c0-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0,2,1
00c0-F14,2.1.3.0,226-001-BARNES-F14,3,PS,26.94161875,2,1
00c0-F14,3.1.1.0,226-001-BARNES-F14,3,WE,0,3,1
00c0-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0,3,1
00c0-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-86.95439341,3,1
00c0-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0,4,1
00c0-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0,4,1
00c0-F14,4.1.3.0,226-001-BARNES-F14,3,PS,48.50901526,4,1
00c0-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0,5,1
00c0-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,5,1
00c0-F14,5.1.3.0,226-001-BARNES-F14,3,PS,70.71428571,5,1
00c0-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0,6,1
00c0-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0,6,1
00c0-F14,6.1.3.0,226-001-BARNES-F14,3,PS,-128.2242991,6,1
00c3-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
00c3-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,0
00c3-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,1,0
00c3-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.973684211,1,0
00c3-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,2,1
00c3-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,2,1
00c3-F14,2.1.3.0,226-001-BARNES-F14,1,PS,27.10194604,2,1
00c3-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,3,1
00c3-F14,3.1.2.0,226-001-BARNES-F14,4,WE,0,3,1
00c3-F14,3.1.3.0,226-001-BARNES-F14,4,PS,0,3,1
00c3-F14,3.1.1.0,226-001-BARNES-F14,4,PS,-79.36689239,3,1
00c3-F14,4.1.1.0,226-001-BARNES-F14,4,PS,0,4,1
00c3-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0,4,1
00c3-F14,4.1.3.0,226-001-BARNES-F14,5,PS,0,4,1
00c3-F14,4.-1.3.0,226-001-BARNES-F14,5,PS,0,4,-1
00c3-F14,4.-1.3.1,226-001-BARNES-F14,5,PS,0,4,-1
00c3-F14,4.-1.4.0,226-001-BARNES-F14,5,PS,-49.70873786,4,-1
00c3-F14,5.1.1.0,226-001-BARNES-F14,5,WE,0,5,1
00c3-F14,5.1.2.0,226-001-BARNES-F14,5,PS,0,5,1
00c3-F14,5.1.3.0,226-001-BARNES-F14,5,PS,73.49282297,5,1
00c3-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0,6,1
00c3-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0,6,1
00c3-F14,6.1.3.0,226-001-BARNES-F14,5,PS,119.7782051,6,1
00c7-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,0
00c7-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,0
00c7-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,1,0
00c7-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.973684211,1,0
00c7-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,2,1
00c7-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0,2,1
00c7-F14,2.1.3.0,226-001-BARNES-F14,1,PS,65.75740823,2,1
00c7-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,3,1
00c7-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,3,1
00c7-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-15.10973321,3,1
00c7-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0,4,1
00c7-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,4,1
00c7-F14,4.1.3.0,226-001-BARNES-F14,1,PS,36.48578363,4,1
00c7-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0,5,1
00c7-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,5,1
00c7-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-27.57604238,5,1
00c7-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,6,1
00c7-F14,6.1.2.0,226-001-BARNES-F14,1,PS,0,6,1
00c7-F14,6.1.3.0,226-001-BARNES-F14,1,PS,38.46889952,6,1
00c8-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,0
00c8-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,1,0
00c8-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,1,0
00c8-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.973684211,1,0
00c8-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0,2,1
00c8-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,2,1
00c8-F14,2.1.3.0,226-001-BARNES-F14,1,PS,27.10194604,2,1
00c8-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,3,1
00c8-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,3,1
00c8-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0,3,1
